"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Quad","Quad.area","Species","Stage","Density","Cover total points","Cover"
"1806",2020-11-01,1,12,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1807",2020-11-01,1,12,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1808",2020-11-01,1,12,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1809",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1810",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1811",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1812",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1813",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Camila Gonzalez","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1814",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Camila Gonzalez","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1815",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Camila Gonzalez","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1816",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Camila Gonzalez","2",4,1,"Fissurella spp.","NA",2,"NA","NA"
"1817",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1818",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1819",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1820",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1821",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1822",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1823",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1824",2020-11-01,1,12,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1825",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Alejandro Perez","3",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1826",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Alejandro Perez","3",2,1,"Fissurella spp.","NA",2,"NA","NA"
"1827",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Alejandro Perez","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1828",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Alejandro Perez","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1829",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Alejandro Perez","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1830",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Alejandro Perez","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1831",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Alejandro Perez","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1832",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Alejandro Perez","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1833",2020-11-12,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Camila Gonzalez","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1834",2020-11-13,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Camila Gonzalez","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1835",2020-11-14,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Camila Gonzalez","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1836",2020-11-15,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Camila Gonzalez","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1837",2020-11-16,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1838",2020-11-17,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1839",2020-11-18,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1840",2020-11-19,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1841",2020-11-20,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1842",2020-11-21,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1843",2020-11-22,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1844",2020-11-23,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1845",2020-11-24,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Juan Pablo Si<U+00F1>uela","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1846",2020-11-25,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Juan Pablo Si<U+00F1>uela","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1847",2020-11-26,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Juan Pablo Si<U+00F1>uela","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1848",2020-11-27,1,12,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Juan Pablo Si<U+00F1>uela","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1849",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Camila Gonzalez","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1850",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Camila Gonzalez","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1851",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Camila Gonzalez","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1852",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Camila Gonzalez","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1853",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1854",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1855",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1856",2020-11-13,1,12,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1857",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","3",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1858",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1859",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1860",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1861",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1862",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1863",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1864",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Catalina Ruz","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1865",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Juan Pablo Si<U+00F1>uela","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1866",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Juan Pablo Si<U+00F1>uela","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1867",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Juan Pablo Si<U+00F1>uela","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1868",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"Juan Pablo Si<U+00F1>uela","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1869",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Pablo Si<U+00F1>uela","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1870",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Pablo Si<U+00F1>uela","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1871",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Pablo Si<U+00F1>uela","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1872",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Pablo Si<U+00F1>uela","2",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1873",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Juan Pablo Si<U+00F1>uela","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1874",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Juan Pablo Si<U+00F1>uela","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1875",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Juan Pablo Si<U+00F1>uela","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1876",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Juan Pablo Si<U+00F1>uela","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1877",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Juan Pablo Si<U+00F1>uela","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1878",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Juan Pablo Si<U+00F1>uela","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1879",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Juan Pablo Si<U+00F1>uela","2",3,1,"Fissurella spp.","NA",1,"NA","NA"
"1880",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Juan Pablo Si<U+00F1>uela","2",4,1,"Fissurella spp.","NA",4,"NA","NA"
"1881",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Catalina Ruz","3",1,1,"Fissurella spp.","NA",2,"NA","NA"
"1882",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Catalina Ruz","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1883",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Catalina Ruz","3",3,1,"Fissurella spp.","NA",3,"NA","NA"
"1884",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Catalina Ruz","3",4,1,"Fissurella spp.","NA",1,"NA","NA"
"1885",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",1,1,"Fissurella spp.","NA",1,"NA","NA"
"1886",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1887",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1888",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Catalina Ruz","4",4,1,"Fissurella spp.","NA",1,"NA","NA"
"1889",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1890",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1891",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1892",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Pablo Si<U+00F1>uela","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1893",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1894",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1895",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1896",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1897",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1898",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1899",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1900",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Pablo Si<U+00F1>uela","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1901",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1902",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1903",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1904",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1905",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Juan Pablo Si<U+00F1>uela","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1906",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Juan Pablo Si<U+00F1>uela","1",2,1,"Fissurella spp.","NA",1,"NA","NA"
"1907",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Juan Pablo Si<U+00F1>uela","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1908",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Juan Pablo Si<U+00F1>uela","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1909",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1910",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1911",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",3,1,"Fissurella spp.","NA",1,"NA","NA"
"1912",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Juan Pablo Si<U+00F1>uela","2",4,1,"Fissurella spp.","NA",1,"NA","NA"
"1913",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",1,1,"Fissurella spp.","NA",1,"NA","NA"
"1914",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1915",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1916",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Juan Pablo Si<U+00F1>uela","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1917",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1918",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1919",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1920",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1921",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1922",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1923",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1924",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1925",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1926",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1927",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1928",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Pablo Si<U+00F1>uela","2",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1929",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1930",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1931",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1932",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1933",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1934",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1935",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1936",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Juan Pablo Si<U+00F1>uela","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1937",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",1,1,"Fissurella spp.","NA",5,"NA","NA"
"1938",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1939",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1940",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Catalina Ruz","3",4,1,"Fissurella spp.","NA",3,"NA","NA"
"1941",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1942",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1943",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1944",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Pablo Si<U+00F1>uela","4",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1945",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",1,1,"Fissurella spp.","NA",2,"NA","NA"
"1946",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1947",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1948",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Pablo Si<U+00F1>uela","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1949",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1950",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",2,1,"Fissurella spp.","NA",0,"NA","NA"
"1951",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1952",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Catalina Ruz","2",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1953",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",1,1,"Fissurella spp.","NA",0,"NA","NA"
"1954",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",2,1,"Fissurella spp.","NA",2,"NA","NA"
"1955",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",3,1,"Fissurella spp.","NA",0,"NA","NA"
"1956",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",4,1,"Fissurella spp.","NA",0,"NA","NA"
"1957",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Catalina Ruz","2",1,1,"Fissurella spp.","NA",2,"NA","NA"
