"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Transect","Latitude","Longitude","Surveyor.Name","Station","Area","Depth","Dominant.Substrate.Type","Landscape.Characteristics","Species","Stage","Abundance","Density"
"614",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","4",20,"20.9","Sand & Boulders","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"615",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","5",20,"21","Sand & Boulders","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"616",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","6",20,"21.2","Cobbles & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"617",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","7",20,"20.100000000000001","Cobbles & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"618",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","8",20,"19.5","Cobbles & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"619",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","9",20,"18.399999999999999","Bedrock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"620",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",2,"-32.208640000000003","-71.527979999999999","Hannah Earp","10",20,"13.9","Bedrock & Boulder","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"621",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","1",20,"17.600000000000001","Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"622",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","2",20,"10","Rock","Encrusting Algae, barnacles","Lessonia trabeculata","Juvenile",6,0.3
"623",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","3",20,"15","Rock","Encrusting Algae, sponge","Lessonia trabeculata","Juvenile",0,0
"624",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","4",20,"11","Rock","Encrusting Algae, barnacles","Lessonia trabeculata","Juvenile",0,0
"625",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","5",20,"13","Cobbles","Encrusting Algae, sponge","Lessonia trabeculata","Juvenile",3,0.15
"626",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","6",20,"14","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"627",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","7",20,"12.7","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"628",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","8",20,"12.2","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"629",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","9",20,"9","NA","NA","Lessonia trabeculata","Juvenile",0,0
"630",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",3,"-32.208216999999998","-71.526416999999995","Cami","10",20,"8","NA","NA","Lessonia trabeculata","Juvenile",0,0
"631",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","1",20,"27.3","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"632",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","2",20,"26.5","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",5,0.25
"633",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","3",20,"26.2","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"634",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","4",20,"26.4","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",2,0.1
"635",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","5",20,"26.2","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"636",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","6",20,"26.5","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"637",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","7",20,"25.2","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"638",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","8",20,"24.6","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",6,0.3
"639",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","9",20,"25","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",8,0.4
"640",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",4,"-32.208889999999997","-71.529229999999998","Hannah Earp","10",20,"24.5","Sand & Cobbles","Encrusting Algae","Lessonia trabeculata","Juvenile",3,0.15
"641",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","1",20,"24.3","Rock & shell","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"642",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","2",20,"23.7","Rock & shell","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"643",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","3",20,"23.6","Sand & small rocks","Red algae","Lessonia trabeculata","Juvenile",0,0
"644",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","4",20,"22.7","Shell","Turf","Lessonia trabeculata","Juvenile",0,0
"645",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","5",20,"24.3","Shell","Turf","Lessonia trabeculata","Juvenile",0,0
"646",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","6",20,"22.4","Shell","Turf","Lessonia trabeculata","Juvenile",0,0
"647",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","7",20,"21","Shell","Turf","Lessonia trabeculata","Juvenile",0,0
"648",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","8",20,"21.9","Shell","Turf","Lessonia trabeculata","Juvenile",0,0
"649",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","9",20,"20.3","Small rock","NA","Lessonia trabeculata","Juvenile",0,0
"650",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",5,"-32.208979999999997","-71.528809999999993","Rodrigo","10",20,"19","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"651",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","1",20,"NA","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"652",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","2",20,"12.5","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",1,0.05
"653",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","3",20,"14.6","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"654",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","4",20,"14.7","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"655",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","5",20,"15.5","Boulders","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"656",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","6",20,"15.8","Boulders","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"657",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","7",20,"15.8","Boulders","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"658",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","8",20,"13.1","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"659",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","9",20,"14","Rock & Sand","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"660",2020-01-22,1,0,"Central","Los Molles","OA","nonupwelling",6,"-32.207549999999998","-71.527033000000003","Cata","10",20,"12.3","Rock","Encrusting Algae","Lessonia trabeculata","Juvenile",0,0
"661",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","1",20,"16.7","Boulders & bedrock","Encrusting algae & turf","Lessonia trabeculata","Juvenile",1,0.05
"662",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","2",20,"15.6","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"663",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","3",20,"15.2","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"664",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","4",20,"15.1","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"665",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","5",20,"14.9","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"666",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","6",20,"11.6","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",2,0.1
"667",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","7",20,"14","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"668",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","8",20,"12.1","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"669",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","9",20,"11.3","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",5,0.25
"670",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",1,"-32.311959999999999","-71.476230000000001","Hannah Earp","10",20,"11.3","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",3,0.15
"671",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","1",20,"9.1","Bedrock & boulders","Encrusting algae","Lessonia trabeculata","Juvenile",7,0.35
"672",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","2",20,"10.4","Bedrock & boulders","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"673",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","3",20,"8.1999999999999993","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",3,0.15
"674",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","4",20,"8.6999999999999993","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",8,0.4
"675",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","5",20,"8.4","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"676",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","6",20,"10.3","Sand & bedrock","Encrusting algae & turf","Lessonia trabeculata","Juvenile",0,0
"677",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","7",20,"10.199999999999999","Sand & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"678",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","8",20,"10.3","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"679",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","9",20,"10.3","Bedrock & sand","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"680",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",2,"-32.310360000000003","-71.475239999999999","Hannah Earp","10",20,"8","Bedrock & sand","Encrusting algae","Lessonia trabeculata","Juvenile",2,0.1
"681",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","1",20,"11.6","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"682",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","2",20,"11","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"683",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","3",20,"11.3","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"684",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","4",20,"11.4","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"685",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","5",20,"11.4","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"686",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","6",20,"12","Sand & boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"687",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","7",20,"11.5","Cobbles","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"688",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","8",20,"10","Boulders & bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"689",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","9",20,"10.8","Boulders & gravel","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"690",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",3,"-32.305079999999997","-71.477620000000002","Hannah Earp","10",20,"9.8000000000000007","Bedrock","Encrusting algae","Lessonia trabeculata","Juvenile",7,0.35
"691",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","1",20,"10.4","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"692",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","2",20,"11.5","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",4,0.2
"693",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","3",20,"11.5","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"694",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","4",20,"12","Sand","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"695",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","5",20,"10.7","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"696",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","6",20,"10.3","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"697",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","7",20,"9.6","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"698",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","8",20,"9.1999999999999993","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"699",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","9",20,"8.6","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"700",2020-02-22,1,0,"Central","La Ballena","TURF","nonupwelling",4,"-32.311030000000002","-71.476579999999998","Adam Gouraguine","10",20,"9.1999999999999993","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"701",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","1",20,"13.7","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",17,0.85
"702",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","2",20,"13.3","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",6,0.3
"703",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","3",20,"13.2","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",5,0.25
"704",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","4",20,"12.1","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",3,0.15
"705",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","5",20,"12","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",11,0.55
"706",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","6",20,"11.2","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",6,0.3
"707",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","7",20,"9.8000000000000007","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",9,0.45
"708",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","8",20,"9.4","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",3,0.15
"709",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","9",20,"9.4","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",4,0.2
"710",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",5,"-32.304070000000003","-71.477090000000004","Rodrigo","10",20,"8.4","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",0,0
"711",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","1",20,"14","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",1,0.05
"712",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","2",20,"13.5","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",5,0.25
"713",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","3",20,"12.8","Rock & boulder","Encrusting algae","Lessonia trabeculata","Juvenile",12,0.6
"714",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","4",20,"11","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",5,0.25
"715",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","5",20,"12","Boulders & sand","Encrusting algae","Lessonia trabeculata","Juvenile",11,0.55
"716",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","6",20,"11","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",7,0.35
"717",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","7",20,"10","Boulders","Encrusting algae","Lessonia trabeculata","Juvenile",2,0.1
"718",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","8",20,"9.5","Rock & boulders","Encrusting algae","Lessonia trabeculata","Juvenile",15,0.75
"719",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","9",20,"9","Rock & boulders","Encrusting algae","Lessonia trabeculata","Juvenile",5,0.25
"720",2020-02-23,1,0,"Central","La Ballena","TURF","nonupwelling",6,"-32.302930000000003","-71.477090000000004","Diego","10",20,"8.6999999999999993","Rock","Encrusting algae","Lessonia trabeculata","Juvenile",15,0.75
